drone_id,time,x,y
20,19.152467,645.168254,179.317122
20,19.219200,644.974373,177.909670
20,19.285933,644.976732,178.814011
20,19.352667,645.167629,179.767558
20,19.419400,645.264772,180.019565
20,19.486133,645.184739,180.518068
20,19.552867,645.062634,181.036799
20,19.619600,644.867741,181.441926
20,19.686333,644.639676,181.517621
20,19.753067,644.382592,181.263441
20,19.819800,643.955911,180.072951
20,19.886533,643.538884,178.720911
20,19.953267,643.415105,179.136107
20,20.020000,643.548370,179.963970
20,20.086733,643.655695,180.277591
20,20.153467,643.821123,180.726996
20,20.220200,644.142520,181.205011
20,20.286933,644.421825,181.629164
20,20.353667,644.673870,181.842499
20,20.420400,644.964441,181.570184
20,20.487133,645.222406,181.221249
20,20.553867,645.218954,179.949414
20,20.620600,645.082062,178.839234
20,20.687333,645.106511,179.948951
20,20.754067,645.309438,180.993797
20,20.820800,645.527047,181.226698
20,20.887533,645.527505,181.730599
20,20.954267,645.363424,182.292155
20,21.021000,645.141789,182.682497
20,21.087733,644.905209,182.720403
20,21.154467,644.645134,182.445431
20,21.221200,644.211277,181.218015
20,21.287933,643.769836,179.820512
20,21.354667,643.599864,180.197590
20,21.421400,643.680981,180.984264
20,21.488133,643.800029,181.251663
20,21.554867,643.985257,181.635628
20,21.621600,644.286343,182.034015
20,21.688333,644.544389,182.384871
20,21.755067,644.776214,182.517713
20,21.821800,645.057570,182.222286
20,21.888533,645.290549,181.762951
20,21.955267,645.253143,180.274023
20,22.022000,645.092777,179.005107
20,22.088733,645.098191,180.003713
20,22.155467,645.270552,180.982509
21,0.000000,413.000000,303.000000
21,0.066733,413.274340,302.959656
21,0.133467,414.032888,302.848105
21,0.200200,415.209217,302.675115
21,0.266933,416.747714,302.448866
21,0.333667,418.601626,302.176231
21,0.400400,420.731483,301.863017
21,0.467133,423.103813,301.514145
21,0.533867,425.690101,301.133809
21,0.600600,428.465943,300.725597
21,0.667333,431.410350,300.292596
21,0.734067,434.505192,299.837472
21,0.800800,437.734726,299.362540
21,0.867533,441.085226,298.869820
21,0.934267,444.544668,298.361078
21,1.001000,448.102472,297.837872
21,1.067733,451.749292,297.301575
21,1.134467,455.476838,296.753406
21,1.201200,459.277732,296.194451
21,1.267933,463.145380,295.625679
21,1.334667,467.073875,295.047960
21,1.401400,471.057906,294.462073
21,1.468133,475.092688,293.868722
21,1.534867,479.173897,293.268545
21,1.601600,483.300108,292.695789
21,1.668333,487.473436,292.210995
21,1.735067,491.694093,291.808447
21,1.801800,495.969344,291.490412
21,1.868533,500.332191,291.261919
21,1.935267,504.935327,291.068563
21,2.002000,509.945573,290.808489
21,2.068733,515.003536,290.626801
21,2.135467,519.908804,290.514578
21,2.202200,524.664583,290.393309
21,2.268933,529.300440,290.218361
21,2.335667,533.845053,289.970053
21,2.402400,538.322170,289.581059
21,2.469133,542.751143,289.052273
21,2.535867,547.147245,288.417666
21,2.602600,551.522292,287.704022
21,2.669333,555.885358,286.932390
21,2.736067,560.243347,286.119253
21,2.802800,564.601450,285.277452
21,2.869533,568.963512,284.416942
21,2.936267,573.332317,283.545379
21,3.003000,577.709824,282.668606
21,3.069733,582.097351,281.791028
21,3.136467,586.495719,280.915921
21,3.203200,590.905371,280.045673
21,3.269933,595.326459,279.181978
21,3.336667,599.758924,278.325989
21,3.403400,604.202543,277.478444
21,3.470133,608.656983,276.639756
21,3.536867,613.131454,275.843010
21,3.603600,617.629318,275.225371
21,3.670333,622.303814,274.716276
21,3.737067,627.099967,274.147224
21,3.803800,631.845570,273.522487
21,3.870533,636.523935,272.847093
21,3.937267,641.151455,272.134143
21,4.004000,645.741054,271.393917
21,4.070733,649.918863,270.742614
21,4.137467,653.411685,270.290428
21,4.204200,656.360330,269.824702
21,4.270933,659.072000,269.046757
21,4.337667,661.492978,268.119843
21,4.404400,663.409675,266.405226
21,4.471133,665.091673,264.501053
21,4.537867,666.834811,264.328604
21,4.604600,668.610109,264.550037
21,4.671333,670.233002,264.286212
21,4.738067,671.700780,264.310780
21,4.804800,673.253765,264.493286
21,4.871533,674.731015,264.698881
21,4.938267,676.006046,264.764789
21,5.005000,677.190478,264.424410
21,5.071733,678.222087,263.783512
21,5.138467,678.891602,262.044547
21,5.205200,679.359852,260.537576
21,5.271933,679.937853,261.252887
21,5.338667,680.634609,261.962809
21,5.405400,681.177766,261.935196
21,5.472133,681.488167,262.141341
21,5.538867,681.703691,262.364574
21,5.605600,681.811204,262.471076
21,5.672333,681.858965,262.251823
21,5.739067,681.849253,261.699638
21,5.805800,681.646634,260.213240
21,5.872533,681.431962,258.577116
21,5.939267,681.492248,258.719354
21,6.006000,681.791653,259.297468
21,6.072733,682.046427,259.380241
21,6.139467,682.340731,259.606597
21,6.206200,682.783733,259.878725
21,6.272933,683.177580,260.111924
21,6.339667,683.531193,260.136013
21,6.406400,683.915384,259.685825
21,6.473133,684.257330,259.187191
21,6.539867,684.332761,257.782946
21,6.606600,684.263394,256.555838
21,6.673333,684.348981,257.560360
21,6.740067,684.613820,258.518804
21,6.806800,684.886976,258.666978
21,6.873533,684.937692,259.076662
21,6.940267,684.821013,259.554074
21,7.007000,684.645789,259.874958
21,7.073733,684.449921,259.838411
21,7.140467,684.227316,259.479297
21,7.207200,683.829015,258.159234
21,7.273933,683.417367,256.661377
21,7.340667,683.273661,256.947040
21,7.407400,683.375166,257.655501
21,7.474133,683.514729,257.860688
21,7.540867,683.724789,258.195463
21,7.607600,684.042614,258.550445
21,7.674333,684.315248,258.851124
21,7.741067,684.563783,258.936363
21,7.807800,684.858236,258.590438
21,7.874533,685.104619,258.090326
21,7.941267,685.082668,256.579931
21,8.008000,684.935205,255.281315
21,8.074733,684.952829,256.244825
21,8.141467,685.138779,257.198288
21,8.208200,685.362206,257.342232
21,8.274933,685.381431,257.746495
21,8.341667,685.205452,258.253230
21,8.408400,684.973240,258.607111
21,8.475133,684.739424,258.609854
21,8.541867,684.493120,258.343629
21,8.608600,684.076148,257.132308
21,8.675333,683.641176,255.709243
21,8.742067,683.458751,256.056779
21,8.808800,683.557092,256.800641
21,8.875533,683.669286,257.015342
21,8.942267,683.819603,257.377663
21,9.009000,684.133189,257.759114
21,9.075733,684.412057,258.069372
21,9.142467,684.650004,258.188339
21,9.209200,684.934595,257.906652
21,9.275933,685.165061,257.403071
21,9.342667,685.121453,255.840472
21,9.409400,684.954455,254.501010
21,9.476133,684.974308,255.430215
21,9.542867,685.184566,256.382778
21,9.609600,685.377535,256.569023
21,9.676333,685.363449,257.011457
21,9.743067,685.177065,257.565448
21,9.809800,684.924391,257.967881
21,9.876533,684.696155,257.991206
21,9.943267,684.462985,257.733279
21,10.010000,684.052235,256.540134
21,10.076733,683.635179,255.124084
21,10.143467,683.478450,255.462377
21,10.210200,683.593893,256.173213
21,10.276933,683.707369,256.371712
21,10.343667,683.801639,256.761626
21,10.410400,684.107240,257.166045
21,10.477133,684.418572,257.497045
21,10.543867,684.655868,257.640760
21,10.610600,684.940582,257.370811
21,10.677333,685.180134,256.941322
21,10.744067,685.152580,255.506232
21,10.810800,685.012999,254.254658
21,10.877533,685.072725,255.241968
21,10.944267,685.319865,256.223697
21,11.011000,685.438730,256.458838
21,11.077733,685.375585,256.953234
21,11.144467,685.219086,257.507607
21,11.211200,684.937033,257.969777
21,11.277933,684.679869,258.057382
21,11.344667,684.441028,257.786827
21,11.411400,684.018102,256.561490
21,11.478133,683.620543,255.101748
21,11.544867,683.543536,255.387717
21,11.611600,683.673420,256.115062
21,11.678333,683.748705,256.353424
21,11.745067,683.791989,256.802405
21,11.811800,684.060938,257.279834
21,11.878533,684.401911,257.653217
21,11.945267,684.678556,257.800534
21,12.012000,684.977803,257.517050
21,12.078733,685.207781,256.929934
21,12.145467,685.143501,255.233914
21,12.212200,684.946911,253.824559
21,12.278933,684.945060,254.727065
21,12.345667,685.136305,255.669727
21,12.412400,685.235381,255.917758
21,12.479133,685.157505,256.429481
21,12.545867,685.033220,256.960767
21,12.612600,684.841883,257.373539
21,12.679333,684.617764,257.448209
21,12.746067,684.360441,257.185710
21,12.812800,683.936440,255.989418
21,12.879533,683.521526,254.632983
21,12.946267,683.401953,255.043522
21,13.013000,683.535210,255.883299
21,13.079733,683.639906,256.209063
21,13.146467,683.800434,256.649724
21,13.213200,684.120052,257.117625
21,13.279933,684.399292,257.543668
21,13.346667,684.648060,257.763805
21,13.413400,684.938803,257.499536
21,13.480133,685.198131,257.172707
21,13.546867,685.198397,255.927827
21,13.613600,685.065096,254.851411
21,13.680333,685.096081,255.997906
21,13.747067,685.304534,257.088132
21,13.813800,685.523951,257.360586
21,13.880533,685.523872,257.890783
21,13.947267,685.362112,258.463392
21,14.014000,685.144678,258.865397
21,14.080733,684.906001,258.916129
21,14.147467,684.644655,258.647576
21,14.214200,684.212335,257.430924
21,14.280933,683.771967,256.022509
21,14.347667,683.600490,256.373987
21,14.414400,683.683247,257.128246
21,14.481133,683.802696,257.379382
21,14.547867,683.986438,257.759150
21,14.614600,684.284735,258.150598
21,14.681333,684.539132,258.491623
21,14.748067,684.770132,258.614200
21,14.814800,685.051657,258.302808
21,14.881533,685.285413,257.837394
21,14.948267,685.249268,256.360662
21,15.015000,685.088439,255.085301
21,15.081733,685.094578,256.063180
21,15.148467,685.273292,257.026607
21,15.215200,685.490039,257.172966
21,15.281933,685.498507,257.589376
21,15.348667,685.309408,258.121665
21,15.415400,685.066441,258.490066
21,15.482133,684.829288,258.495991
21,15.548867,684.579392,258.222968
21,15.615600,684.152592,257.002276
21,15.682333,683.714160,255.580009
21,15.749067,683.530890,255.931596
21,15.815800,683.624637,256.696556
21,15.882533,683.735098,256.939781
21,15.949267,683.879929,257.320754
21,16.016000,684.185019,257.721924
21,16.082733,684.459813,258.053112
21,16.149467,684.695169,258.177268
21,16.216200,684.976946,257.898429
21,16.282933,685.205277,257.395810
21,16.349667,685.162049,255.824065
21,16.416400,684.992591,254.491331
21,16.483133,685.008588,255.438911
21,16.549867,685.219176,256.406923
21,16.616600,685.416619,256.600700
21,16.683333,685.406279,257.049342
21,16.750067,685.217390,257.598928
21,16.816800,684.962012,258.000052
21,16.883533,684.727837,258.033726
21,16.950267,684.489792,257.781257
21,17.017000,684.077298,256.580125
21,17.083733,683.662443,255.152228
21,17.150467,683.508728,255.485612
21,17.217200,683.627795,256.210273
21,17.283933,683.748113,256.416115
21,17.350667,683.839784,256.802015
21,17.417400,684.136161,257.206107
21,17.484133,684.443019,257.542501
21,17.550867,684.681707,257.691000
21,17.617600,684.966968,257.418725
21,17.684333,685.203723,256.992149
21,17.751067,685.175325,255.560690
21,17.817800,685.034156,254.318771
21,17.884533,685.093052,255.319350
21,17.951267,685.342358,256.319818
21,18.018000,685.467988,256.583840
21,18.084733,685.407223,257.094875
21,18.151467,685.249508,257.653281
21,18.218200,684.968326,258.117071
21,18.284933,684.713718,258.198786
21,18.351667,684.476833,257.914680
21,18.418400,684.052253,256.672387
21,18.485133,683.652819,255.209736
21,18.551867,683.574274,255.503262
21,18.618600,683.705545,256.235145
21,18.685333,683.784085,256.482273
21,18.752067,683.825428,256.938802
21,18.818800,684.090659,257.423454
21,18.885533,684.431199,257.806305
21,18.952267,684.709439,257.949555
21,19.019000,685.008657,257.638998
21,19.085733,685.235792,257.022707
21,19.152467,685.168254,255.317122
21,19.219200,684.974373,253.909670
21,19.285933,684.976732,254.814011
21,19.352667,685.167629,255.767558
21,19.419400,685.264772,256.019566
21,19.486133,685.184739,256.518069
21,19.552867,685.062634,257.036799
21,19.619600,684.867741,257.441926
21,19.686333,684.639676,257.517621
21,19.753067,684.382592,257.263441
21,19.819800,683.955912,256.072951
21,19.886533,683.538884,254.720911
21,19.953267,683.415105,255.136107
21,20.020000,683.548370,255.963971
21,20.086733,683.655695,256.277591
21,20.153467,683.821123,256.726996
21,20.220200,684.142520,257.205011
21,20.286933,684.421825,257.629164
21,20.353667,684.673870,257.842499
21,20.420400,684.964441,257.570184
21,20.487133,685.222406,257.221250
21,20.553867,685.218954,255.949414
21,20.620600,685.082062,254.839234
21,20.687333,685.106511,255.948951
21,20.754067,685.309438,256.993797
21,20.820800,685.527047,257.226698
21,20.887533,685.527505,257.730600
21,20.954267,685.363424,258.292155
21,21.021000,685.141789,258.682497
21,21.087733,684.905209,258.720403
21,21.154467,684.645134,258.445431
21,21.221200,684.211277,257.218015
21,21.287933,683.769836,255.820512
21,21.354667,683.599864,256.197590
21,21.421400,683.680981,256.984264
21,21.488133,683.800029,257.251663
21,21.554867,683.985257,257.635628
21,21.621600,684.286343,258.034015
21,21.688333,684.544389,258.384871
21,21.755067,684.776214,258.517713
21,21.821800,685.057570,258.222286
21,21.888533,685.290549,257.762951
21,21.955267,685.253143,256.274023
21,22.022000,685.092777,255.005107
21,22.088733,685.098191,256.003713
21,22.155467,685.270552,256.982509
22,0.000000,408.000000,267.000000
22,0.066733,408.284426,267.067576
22,0.133467,409.070862,267.254425
22,0.200200,410.290438,267.544182
22,0.266933,411.885497,267.923150
22,0.333667,413.807568,268.379812
22,0.400400,416.015729,268.904446
22,0.467133,418.475277,269.488807
22,0.533867,421.156649,270.125871
22,0.600600,424.034544,270.809626
22,0.667333,427.087202,271.534903
22,0.734067,430.295824,272.297235
22,0.800800,433.644091,273.092745
22,0.867533,437.117771,273.918052
22,0.934267,440.704398,274.770194
22,1.001000,444.393004,275.646565
22,1.067733,448.173898,276.544862
22,1.134467,452.038487,277.463045
22,1.201200,455.979119,278.399294
22,1.267933,459.988960,279.351987
22,1.334667,464.061885,280.319668
22,1.401400,468.192388,281.301028
22,1.468133,472.375508,282.294890
22,1.534867,476.606761,283.300188
22,1.601600,480.884579,284.349631
22,1.668333,485.210947,285.502360
22,1.735067,489.585956,286.751390
22,1.801800,494.016766,288.097830
22,1.868533,498.536278,289.545655
22,1.935267,503.297096,291.039495
22,2.002000,508.465959,292.476617
22,2.068733,513.683398,294.001317
22,2.135467,518.748931,295.603937
22,2.202200,523.665703,297.205289
22,2.268933,528.463221,298.760121
22,2.335667,533.170111,300.248179
22,2.402400,537.810073,301.601618
22,2.469133,542.402412,302.820850
22,2.535867,546.962361,303.939404
22,2.602600,551.501697,304.983657
22,2.669333,556.029460,305.974286
22,2.736067,560.552522,306.927429
22,2.802800,565.076045,307.855613
22,2.869533,569.603844,308.768499
22,2.936267,574.138681,309.673477
22,3.003000,578.682491,310.576141
22,3.069733,583.236570,311.480671
22,3.136467,587.801720,312.390133
22,3.203200,592.391688,313.329400
22,3.269933,597.037926,314.329555
22,3.336667,601.806245,315.399965
22,3.403400,606.815902,316.501224
22,3.470133,612.060732,317.683239
22,3.536867,617.288463,319.013666
22,3.603600,622.459838,320.373858
22,3.670333,627.549992,321.676430
22,3.737067,632.512800,322.890762
22,3.803800,637.357922,324.028830
22,3.870533,642.114879,325.110381
22,3.937267,646.806891,326.150904
22,4.004000,651.452150,327.162503
22,4.070733,655.665050,328.105394
22,4.137467,659.156151,328.950398
22,4.204200,662.045219,329.613779
22,4.270933,664.564482,329.828706
22,4.337667,666.762868,329.636072
22,4.404400,668.533438,328.504461
22,4.471133,670.108859,327.271681
22,4.537867,671.830501,327.818280
22,4.604600,673.581465,328.695402
22,4.671333,675.091869,329.001929
22,4.738067,676.396000,329.487680
22,4.804800,677.786415,329.988171
22,4.871533,679.139365,330.361446
22,4.938267,680.329268,330.481469
22,5.005000,681.449739,330.134496
22,5.071733,682.453227,329.473058
22,5.138467,683.174698,327.737903
22,5.205200,683.769217,326.306446
22,5.271933,684.544269,327.227310
22,5.338667,685.461365,328.293974
22,5.405400,686.197682,328.795085
22,5.472133,686.654491,329.678976
22,5.538867,686.989240,330.658012
22,5.605600,687.217490,331.522198
22,5.672333,687.404306,332.010133
22,5.739067,687.556159,332.087535
22,5.805800,687.534566,331.143427
22,5.872533,687.514426,329.962771
22,5.939267,687.776308,330.479479
22,6.006000,688.278566,331.359342
22,6.072733,688.732699,331.680210
22,6.139467,689.194293,332.080860
22,6.206200,689.732625,332.459387
22,6.272933,690.167130,332.747100
22,6.339667,690.520287,332.786438
22,6.406400,690.873578,332.322186
22,6.473133,691.162554,331.787993
22,6.539867,691.169482,330.332819
22,6.606600,691.021162,329.044180
22,6.673333,691.021270,329.980265
22,6.740067,691.197109,330.866209
22,6.806800,691.380026,330.939987
22,6.873533,691.340971,331.275015
22,6.940267,691.136247,331.678724
22,7.007000,690.875610,331.927745
22,7.073733,690.597589,331.821800
22,7.140467,690.296508,331.396181
22,7.207200,689.823661,330.012777
22,7.273933,689.341522,328.454896
22,7.340667,689.131412,328.683913
22,7.407400,689.170558,329.339101
22,7.474133,689.251718,329.494331
22,7.540867,689.407201,329.782372
22,7.607600,689.674122,330.093725
22,7.674333,689.899353,330.353745
22,7.741067,690.103809,330.401150
22,7.807800,690.357318,330.020064
22,7.874533,690.565710,329.487310
22,7.941267,690.508539,327.946642
22,8.008000,690.328449,326.619972
22,8.074733,690.315868,327.557501
22,8.141467,690.473869,328.486919
22,8.208200,690.671449,328.608620
22,8.274933,690.666781,328.992317
22,8.341667,690.468722,329.480044
22,8.408400,690.216112,329.816364
22,8.475133,689.963459,329.802884
22,8.541867,689.699762,329.521681
22,8.608600,689.266733,328.296530
22,8.675333,688.816942,326.860699
22,8.742067,688.620841,327.196454
22,8.808800,688.706562,327.929446
22,8.875533,688.807115,328.134117
22,8.942267,688.946692,328.487184
22,9.009000,689.250372,328.860100
22,9.075733,689.520102,329.162485
22,9.142467,689.749622,329.274191
22,9.209200,690.026441,328.985806
22,9.275933,690.249741,328.476050
22,9.342667,690.199525,326.907755
22,9.409400,690.026432,325.563043
22,9.476133,690.040666,326.487405
22,9.542867,690.245743,327.435503
22,9.609600,690.433935,327.617631
22,9.676333,690.415445,328.056269
22,9.743067,690.225000,328.606760
22,9.809800,689.968582,329.005967
22,9.876533,689.736895,329.026317
22,9.943267,689.500542,328.765648
22,10.010000,689.086859,327.569974
22,10.076733,688.667097,326.151594
22,10.143467,688.507875,326.487737
22,10.210200,688.621020,327.196592
22,10.276933,688.732375,327.393265
22,10.343667,688.824692,327.781495
22,10.410400,689.128492,328.184361
22,10.477133,689.438164,328.513930
22,10.543867,689.673928,328.656326
22,10.610600,689.957231,328.385161
22,10.677333,690.195483,327.954550
22,10.744067,690.166730,326.518427
22,10.810800,690.026043,325.265900
22,10.877533,690.084750,326.252332
22,10.944267,690.330950,327.233251
22,11.011000,690.448949,327.467645
22,11.077733,690.385005,327.961353
22,11.144467,690.227770,328.515091
22,11.211200,689.945039,328.976677
22,11.277933,689.687249,329.063743
22,11.344667,689.447831,328.792691
22,11.411400,689.024374,327.566896
22,11.478133,688.626324,326.106731
22,11.544867,688.548866,326.392311
22,11.611600,688.678334,327.119296
22,11.678333,688.753235,327.357328
22,11.745067,688.796165,327.806004
22,11.811800,689.064787,328.283152
22,11.878533,689.405460,328.656275
22,11.945267,689.681827,328.803354
22,12.012000,689.980818,328.519649
22,12.078733,690.210561,327.932330
22,12.145467,690.146064,326.236123
22,12.212200,689.949274,324.826596
22,12.278933,689.947238,325.728942
22,12.345667,690.138312,326.671458
22,12.412400,690.237232,326.919353
22,12.479133,690.159211,327.430952
22,12.545867,690.034792,327.962123
22,12.612600,689.843333,328.374788
22,12.679333,689.619101,328.449361
22,12.746067,689.361674,328.186772
22,12.812800,688.937576,326.990397
22,12.879533,688.522573,325.633886
22,12.946267,688.402919,326.044354
22,13.013000,688.536100,326.884066
22,13.079733,688.640727,327.209770
22,13.146467,688.801190,327.650376
22,13.213200,689.120749,328.118226
22,13.279933,689.399935,328.544221
22,13.346667,689.648652,328.764315
22,13.413400,689.939349,328.500006
22,13.480133,690.198634,328.173141
22,13.546867,690.198861,326.928227
22,13.613600,690.065524,325.851779
22,13.680333,690.096475,326.998245
22,13.747067,690.304897,328.088445
22,13.813800,690.524286,328.360875
22,13.880533,690.524181,328.891049
22,13.947267,690.362397,329.463638
22,14.014000,690.144941,329.865623
22,14.080733,689.906243,329.916338
22,14.147467,689.644878,329.647768
22,14.214200,689.212541,328.431101
22,14.280933,688.772156,327.022672
22,14.347667,688.600665,327.374137
22,14.414400,688.683408,328.128385
22,14.481133,688.802845,328.379510
22,14.547867,688.986575,328.759268
22,14.614600,689.284862,329.150706
22,14.681333,689.539248,329.491723
22,14.748067,689.770240,329.614292
22,14.814800,690.051755,329.302893
22,14.881533,690.285504,328.837473
22,14.948267,690.249352,327.360734
22,15.015000,690.088517,326.085368
22,15.081733,690.094650,327.063241
22,15.148467,690.273357,328.026664
22,15.215200,690.490099,328.173019
22,15.281933,690.498563,328.589424
22,15.348667,690.309459,329.121709
22,15.415400,690.066489,329.490107
22,15.482133,689.829332,329.496029
22,15.548867,689.579432,329.223003
22,15.615600,689.152630,328.002308
22,15.682333,688.714194,326.580039
22,15.749067,688.530921,326.931623
22,15.815800,688.624666,327.696581
22,15.882533,688.735125,327.939804
22,15.949267,688.879954,328.320775
22,16.016000,689.185042,328.721944
22,16.082733,689.459834,329.053130
22,16.149467,689.695188,329.177285
22,16.216200,689.976964,328.898445
22,16.282933,690.205293,328.395825
22,16.349667,690.162065,326.824078
22,16.416400,689.992605,325.491344
22,16.483133,690.008601,326.438922
22,16.549867,690.219188,327.406933
22,16.616600,690.416630,327.600709
22,16.683333,690.406289,328.049350
22,16.750067,690.217399,328.598936
22,16.816800,689.962021,329.000059
22,16.883533,689.727845,329.033732
22,16.950267,689.489799,328.781263
22,17.017000,689.077305,327.580130
22,17.083733,688.662449,326.152233
22,17.150467,688.508734,326.485617
22,17.217200,688.627800,327.210278
22,17.283933,688.748118,327.416119
22,17.350667,688.839789,327.802019
22,17.417400,689.136166,328.206110
22,17.484133,689.443023,328.542504
22,17.550867,689.681711,328.691003
22,17.617600,689.966971,328.418728
22,17.684333,690.203726,327.992151
22,17.751067,690.175327,326.560693
22,17.817800,690.034158,325.318773
22,17.884533,690.093054,326.319352
22,17.951267,690.342360,327.319820
22,18.018000,690.467990,327.583842
22,18.084733,690.407225,328.094876
22,18.151467,690.249509,328.653283
22,18.218200,689.968327,329.117072
22,18.284933,689.713719,329.198788
22,18.351667,689.476834,328.914681
22,18.418400,689.052255,327.672388
22,18.485133,688.652820,326.209737
22,18.551867,688.574275,326.503263
22,18.618600,688.705546,327.235146
22,18.685333,688.784086,327.482274
22,18.752067,688.825429,327.938803
22,18.818800,689.090660,328.423455
22,18.885533,689.431200,328.806306
22,18.952267,689.709440,328.949556
22,19.019000,690.008658,328.638999
22,19.085733,690.235793,328.022707
22,19.152467,690.168255,326.317123
22,19.219200,689.974374,324.909671
22,19.285933,689.976732,325.814011
22,19.352667,690.167629,326.767558
22,19.419400,690.264772,327.019566
22,19.486133,690.184739,327.518069
22,19.552867,690.062634,328.036800
22,19.619600,689.867741,328.441926
22,19.686333,689.639677,328.517621
22,19.753067,689.382592,328.263441
22,19.819800,688.955912,327.072952
22,19.886533,688.538884,325.720911
22,19.953267,688.415105,326.136108
22,20.020000,688.548370,326.963971
22,20.086733,688.655695,327.277591
22,20.153467,688.821123,327.726996
22,20.220200,689.142520,328.205012
22,20.286933,689.421825,328.629164
22,20.353667,689.673870,328.842499
22,20.420400,689.964441,328.570184
22,20.487133,690.222406,328.221250
22,20.553867,690.218954,326.949414
22,20.620600,690.082062,325.839234
22,20.687333,690.106511,326.948951
22,20.754067,690.309439,327.993797
22,20.820800,690.527047,328.226698
22,20.887533,690.527505,328.730600
22,20.954267,690.363424,329.292155
22,21.021000,690.141789,329.682497
22,21.087733,689.905209,329.720403
22,21.154467,689.645134,329.445432
22,21.221200,689.211277,328.218015
22,21.287933,688.769836,326.820512
22,21.354667,688.599864,327.197590
22,21.421400,688.680981,327.984264
22,21.488133,688.800029,328.251663
22,21.554867,688.985257,328.635628
22,21.621600,689.286343,329.034015
22,21.688333,689.544389,329.384871
22,21.755067,689.776214,329.517713
22,21.821800,690.057570,329.222286
22,21.888533,690.290549,328.762951
22,21.955267,690.253143,327.274023
22,22.022000,690.092777,326.005107
22,22.088733,690.098191,327.003713
22,22.155467,690.270552,327.982509
23,0.000000,421.000000,350.000000
23,0.066733,421.311659,350.198695
23,0.133467,422.173391,350.748084
23,0.200200,423.509735,351.600058
23,0.266933,425.257513,352.714337
23,0.333667,427.363612,354.057060
23,0.400400,429.783192,355.599640
23,0.467133,432.478229,357.317835
23,0.533867,435.416328,359.190993
23,0.600600,438.569766,361.201436
23,0.667333,441.914700,363.333967
23,0.734067,445.430530,365.575451
23,0.800800,449.099376,367.914489
23,0.867533,452.905643,370.341138
23,0.934267,456.835671,372.846690
23,1.001000,460.877441,375.423482
23,1.067733,465.020335,378.064745
23,1.134467,469.254938,380.764475
23,1.201200,473.572864,383.517328
23,1.267933,477.966626,386.318529
23,1.334667,482.429512,389.163799
23,1.401400,486.955489,392.049292
23,1.468133,491.539120,394.971543
23,1.534867,496.175493,397.927418
23,1.601600,500.860159,400.914082
23,1.668333,505.589082,403.928962
23,1.735067,510.358592,406.969717
23,1.801800,515.165347,410.034218
23,1.868533,520.006302,413.120523
23,1.935267,524.878674,416.226857
23,2.002000,529.779921,419.351600
23,2.068733,534.707715,422.493268
23,2.135467,539.659925,425.650502
23,2.202200,544.634597,428.822057
23,2.268933,549.629941,432.006791
23,2.335667,554.644310,435.203654
23,2.402400,559.676196,438.411685
23,2.469133,564.724209,441.629997
23,2.535867,569.787074,444.857779
23,2.602600,574.863620,448.094282
23,2.669333,579.952766,451.338818
23,2.736067,585.053520,454.590756
23,2.802800,590.164970,457.849511
23,2.869533,595.286273,461.114549
23,2.936267,600.416656,464.385376
23,3.003000,605.555407,467.661537
23,3.069733,610.701868,470.942615
23,3.136467,615.855435,474.228222
23,3.203200,621.015551,477.518005
23,3.269933,626.181702,480.811636
23,3.336667,631.379771,484.164341
23,3.403400,636.581855,487.575776
23,3.470133,641.781318,490.958749
23,3.536867,646.985182,494.332919
23,3.603600,652.201375,497.769832
23,3.670333,657.464069,501.198723
23,3.737067,662.953631,504.656965
23,3.803800,668.422247,508.068793
23,3.870533,673.812709,511.445128
23,3.937267,679.142937,514.794605
23,4.004000,684.427126,518.124029
23,4.070733,689.245775,521.240660
23,4.137467,693.284121,524.000743
23,4.204200,696.668699,526.358216
23,4.270933,699.637543,528.077544
23,4.337667,702.244587,529.225711
23,4.404400,704.370768,529.258434
23,4.471133,706.351099,528.936535
23,4.537867,708.533060,530.243481
23,4.604600,710.916663,531.839048
23,4.671333,713.459576,532.881604
23,4.738067,715.863802,534.699387
23,4.804800,718.299803,536.652441
23,4.871533,720.626144,538.302791
23,4.938267,722.676684,539.502651
23,5.005000,724.532655,540.054986
23,5.071733,726.117963,540.132323
23,5.138467,727.224178,538.987462
23,5.205200,728.034905,538.006231
23,5.271933,728.895286,539.229515
23,5.338667,729.765695,540.413497
23,5.405400,730.373988,540.822235
23,5.472133,730.668156,541.430099
23,5.538867,730.807435,542.023230
23,5.605600,730.795431,542.470380
23,5.672333,730.693462,542.564878
23,5.739067,730.513945,542.301706
23,5.805800,730.129263,541.081557
23,5.872533,729.726247,539.690733
23,5.939267,729.596432,540.058988
23,6.006000,729.707353,540.845365
23,6.072733,729.777739,541.120052
23,6.139467,729.893520,541.523266
23,6.206200,730.165086,541.958384
23,6.272933,730.395379,542.341799
23,6.339667,730.593790,542.504334
23,6.406400,730.831347,542.181749
23,6.473133,731.035259,541.800726
23,6.539867,730.981145,540.504886
23,6.606600,730.790511,539.377700
23,6.673333,730.762824,540.474325
23,6.740067,730.922050,541.517667
23,6.806800,731.096889,541.744098
23,6.873533,731.056202,542.225919
23,6.940267,730.854644,542.769826
23,7.007000,730.600679,543.152007
23,7.073733,730.331823,543.171963
23,7.140467,730.041613,542.864935
23,7.207200,729.580733,541.592886
23,7.273933,729.111190,540.139289
